epoch,epsilon,time,reward
1019,0.17433922005000008,1701683585.986325,-51.13505757858694
1020,0.17433922005000008,1701683586.7848525,-51.98305205415502
1021,0.17433922005000008,1701683588.32613,-48.742179038281975
1022,0.17433922005000008,1701683589.0439107,-49.55291238717708
1023,0.17433922005000008,1701683589.7821026,-50.97182617491434
1024,0.17433922005000008,1701683590.886269,-51.48921062869587
1025,0.17433922005000008,1701683591.6388383,-54.36774509803923
1026,0.17433922005000008,1701683592.3361964,-50.89799680983507
1027,0.17433922005000008,1701683593.1010807,-52.471621926548444
1028,0.17433922005000008,1701683593.8771918,-52.093925848117024
1029,0.17433922005000008,1701683594.5686967,-51.47410597572358
1030,0.17433922005000008,1701683595.5033703,-51.82096249610952
1031,0.17433922005000008,1701683596.2240353,-52.30984360410835
1032,0.17433922005000008,1701683596.9328868,-49.12597727980084
1033,0.17433922005000008,1701683597.653467,-49.33956271397452
1034,0.17433922005000008,1701683598.3642185,-50.220178960473056
1035,0.17433922005000008,1701683599.0753078,-51.171437130407725
1036,0.17433922005000008,1701683599.8071487,-50.493416199813225
1037,0.17433922005000008,1701683600.7687283,-50.069593059446
1038,0.17433922005000008,1701683601.5117884,-49.75781279178335
1039,0.17433922005000008,1701683602.2419353,-50.78939270152499
1040,0.17433922005000008,1701683602.9811206,-50.26441682228443
1041,0.17433922005000008,1701683603.7213001,-49.360800653594765
1042,0.17433922005000008,1701683604.458427,-51.864722222222234
1043,0.17433922005000008,1701683605.2072783,-49.793572206660436
1044,0.17433922005000008,1701683606.2853665,-52.49004901960785
1045,0.17433922005000008,1701683607.0466855,-49.93818549642075
1046,0.17433922005000008,1701683607.7349308,-51.14266028633675
1047,0.17433922005000008,1701683608.4643207,-50.35692110177403
1048,0.17433922005000008,1701683609.142785,-50.52135737628387
1049,0.17433922005000008,1701683609.8906374,-50.58222727980079
1050,0.17433922005000008,1701683610.7380755,-51.34668417366947
1051,0.17433922005000008,1701683611.5262773,-49.89547035480864
1052,0.17433922005000008,1701683612.2326603,-49.342597261126706
1053,0.17433922005000008,1701683612.959907,-49.69610644257702
1054,0.17433922005000008,1701683613.7050266,-50.88016184251475
1055,0.17433922005000008,1701683614.3942888,-50.27715997510116
1056,0.17433922005000008,1701683615.0806406,-50.674471677559865
1057,0.17433922005000008,1701683615.77726,-51.3449198568316
1058,0.17433922005000008,1701683616.4735076,-49.658874883286614
1059,0.17433922005000008,1701683617.394563,-50.27595393713044
1060,0.17433922005000008,1701683618.1461787,-48.560895969498866
1061,0.17433922005000008,1701683618.8349512,-51.26890834111426
1062,0.17433922005000008,1701683619.5507915,-48.854237472766876
1063,0.17433922005000008,1701683620.2733936,-49.35377840024897
1064,0.17433922005000008,1701683621.1010163,-52.99300381263615
1065,0.17433922005000008,1701683621.9003165,-50.44990157173986
1066,0.17433922005000008,1701683622.6142647,-50.14514355742298
1067,0.17433922005000008,1701683623.3266191,-49.306824618736385
1068,0.17433922005000008,1701683624.0644333,-49.43627139744787
1069,0.17433922005000008,1701683624.7534099,-49.57467787114848
1070,0.17433922005000008,1701683625.445934,-50.25152972300033
1071,0.17433922005000008,1701683626.1795943,-50.52906629318391
1072,0.17433922005000008,1701683627.1908298,-49.81309056956118
1073,0.17433922005000008,1701683628.1179094,-50.46843137254905
1074,0.17433922005000008,1701683629.0567565,-49.870308901338305
1075,0.17433922005000008,1701683629.880254,-48.8428948801743
1076,0.17433922005000008,1701683630.6833053,-50.89933667911617
1077,0.17433922005000008,1701683631.5320947,-50.57521086212263
1078,0.17433922005000008,1701683632.2201524,-50.43334500466855
1079,0.17433922005000008,1701683632.9253428,-53.29004824151885
1080,0.17433922005000008,1701683633.7790198,-51.0968798630564
1081,0.17433922005000008,1701683634.504609,-50.44386554621844
1082,0.17433922005000008,1701683635.2134464,-51.40753267973856
1083,0.17433922005000008,1701683635.9304714,-50.05161142234678
1084,0.17433922005000008,1701683636.63893,-49.59688881107994
1085,0.17433922005000008,1701683637.384547,-51.83630446623095
1086,0.17433922005000008,1701683638.1130226,-48.36623171490815
1087,0.17433922005000008,1701683639.0313954,-48.67004824151887
1088,0.17433922005000008,1701683639.7700827,-49.57366051976346
1089,0.17433922005000008,1701683640.5468276,-49.376903205726734
1090,0.17433922005000008,1701683641.346377,-51.48144452225333
1091,0.17433922005000008,1701683642.0651689,-49.394133986928146
1092,0.17433922005000008,1701683642.7842057,-49.76635231870524
1093,0.17433922005000008,1701683643.5168333,-49.32197206660442
1094,0.17433922005000008,1701683644.1982925,-49.74773264861497
1095,0.17433922005000008,1701683644.8736048,-49.406048474945536
1096,0.17433922005000008,1701683645.7957418,-52.281740196078445
1097,0.17433922005000008,1701683646.5064409,-50.516153906006906
1098,0.17433922005000008,1701683647.2463412,-49.15166588857762
1099,0.15690529804500009,1701683647.9721003,-49.616381107998755
1100,0.15690529804500009,1701683648.6730204,-50.422361111111094
1101,0.15690529804500009,1701683649.3810754,-51.08794623404916
1102,0.15690529804500009,1701683650.298336,-49.09253890445068
1103,0.15690529804500009,1701683651.1044426,-51.7608660130719
1104,0.15690529804500009,1701683651.8022776,-49.533355508870216
1105,0.15690529804500009,1701683652.5707028,-50.815369592281336
1106,0.15690529804500009,1701683653.3115597,-52.75930983504516
1107,0.15690529804500009,1701683654.0559053,-50.23371926548401
1108,0.15690529804500009,1701683654.7889688,-51.65029450669155
1109,0.15690529804500009,1701683655.8123765,-51.131316137566166
1110,0.15690529804500009,1701683656.6488297,-49.39079209461567
1111,0.15690529804500009,1701683657.3495967,-51.78693588546531
1112,0.15690529804500009,1701683658.0987837,-53.8432407407407
1113,0.15690529804500009,1701683658.8307517,-50.908723155929025
1114,0.15690529804500009,1701683659.5408669,-48.546835901027116
1115,0.15690529804500009,1701683660.2482686,-53.30300420168064
1116,0.15690529804500009,1701683661.0705814,-52.046324307500775
1117,0.15690529804500009,1701683661.8654983,-51.93274665421723
1118,0.15690529804500009,1701683662.590584,-48.1876933551198
1119,0.15690529804500009,1701683663.289946,-50.560503034547146
1120,0.15690529804500009,1701683664.051511,-50.414574385309734
1121,0.15690529804500009,1701683664.7821538,-49.98141923436041
1122,0.15690529804500009,1701683665.4799623,-49.77308629007158
1123,0.15690529804500009,1701683666.2013407,-53.06237628384689
1124,0.15690529804500009,1701683666.9027445,-52.305976501711804
1125,0.15690529804500009,1701683667.5931256,-50.45381341425454
1126,0.15690529804500009,1701683668.3075893,-52.04584383753503
1127,0.15690529804500009,1701683669.201937,-50.03087729536258
1128,0.15690529804500009,1701683669.9721763,-49.78660208527852
1129,0.15690529804500009,1701683670.716165,-50.32210628695926
1130,0.15690529804500009,1701683671.4596894,-51.463247743541864
1131,0.15690529804500009,1701683672.2206519,-56.71445378151262
1132,0.15690529804500009,1701683672.9413292,-49.40639277933393
1133,0.15690529804500009,1701683673.6537602,-50.7023467164643
1134,0.15690529804500009,1701683674.3877606,-49.95948179271711
1135,0.15690529804500009,1701683675.2729316,-50.100070806100156
1136,0.15690529804500009,1701683676.1054697,-49.86201641767822
1137,0.15690529804500009,1701683676.836565,-51.50991713352008
1138,0.15690529804500009,1701683677.5286195,-50.68274859943977
1139,0.15690529804500009,1701683678.2609165,-50.7320697167756
1140,0.15690529804500009,1701683678.9739757,-50.16810301898529
1141,0.15690529804500009,1701683679.7000642,-51.81453548085897
1142,0.15690529804500009,1701683680.4095182,-49.92524198568318
1143,0.15690529804500009,1701683681.106606,-50.419297385620936
1144,0.15690529804500009,1701683681.8222792,-51.59642156862749
1145,0.15690529804500009,1701683682.534893,-51.273526688453146
1146,0.15690529804500009,1701683683.214448,-49.870604575163405
1147,0.15690529804500009,1701683683.9130287,-48.95680905695609
1148,0.15690529804500009,1701683684.6459086,-49.17934251478369
1149,0.15690529804500009,1701683685.3686671,-49.95319094304384
1150,0.15690529804500009,1701683686.282551,-49.84113834422662
1151,0.15690529804500009,1701683687.0785165,-49.65249572051042
1152,0.15690529804500009,1701683687.7891393,-51.33671879863061
1153,0.15690529804500009,1701683688.5278754,-52.14861967009026
1154,0.15690529804500009,1701683689.2340248,-49.67232765328352
1155,0.15690529804500009,1701683690.2484298,-48.97682812013695
1156,0.15690529804500009,1701683691.7473466,-48.34179505135391
1157,0.15690529804500009,1701683692.55388,-49.52974089635857
1158,0.15690529804500009,1701683693.3569841,-49.926183473389365
1159,0.15690529804500009,1701683694.2922027,-52.809195455960186
1160,0.15690529804500009,1701683695.3848124,-49.95441915655154
1161,0.15690529804500009,1701683696.0780387,-50.93387643946466
1162,0.15690529804500009,1701683696.762186,-50.231727357609714
1163,0.15690529804500009,1701683697.8084571,-51.0232033924681
1164,0.15690529804500009,1701683698.933629,-51.055029178337925
1165,0.15690529804500009,1701683699.6556196,-50.14871693121694
1166,0.15690529804500009,1701683700.3912487,-51.95021086212264
1167,0.15690529804500009,1701683701.084618,-49.843523187052575
1168,0.15690529804500009,1701683701.7747066,-50.95944677871149
1169,0.15690529804500009,1701683702.5371559,-51.913749610955485
1170,0.15690529804500009,1701683703.2934244,-49.48667678182387
1171,0.15690529804500009,1701683703.9985607,-49.761403283535714
1172,0.15690529804500009,1701683704.6946673,-53.10161920323678
1173,0.15690529804500009,1701683705.3764653,-50.176179582944314
1174,0.15690529804500009,1701683706.1212327,-51.90139939309055
1175,0.15690529804500009,1701683706.8587406,-52.19798085901026
1176,0.15690529804500009,1701683707.6468184,-51.85561469032056
1177,0.15690529804500009,1701683708.3835797,-49.346647214441255
1178,0.15690529804500009,1701683709.0651531,-49.500243930905675
1179,0.15690529804500009,1701683709.7677088,-51.3723727824463
1180,0.15690529804500009,1701683710.448632,-49.66076953003418
1181,0.15690529804500009,1701683711.1666396,-50.922261126672836
1182,0.15690529804500009,1701683711.9974203,-52.35982492997199
1183,0.15690529804500009,1701683712.692526,-48.60908029878619
1184,0.15690529804500009,1701683713.384691,-51.896879863056334
1185,0.15690529804500009,1701683714.108894,-50.309681372549
1186,0.15690529804500009,1701683714.7857854,-52.558309990662934
1187,0.15690529804500009,1701683715.4990313,-50.568005757858714
1188,0.15690529804500009,1701683716.3033366,-49.31845899470896
1189,0.15690529804500009,1701683717.1029172,-51.560477746654215
1190,0.15690529804500009,1701683717.8660517,-49.76907563025204
1191,0.15690529804500009,1701683718.596555,-52.57370059134766
1192,0.15690529804500009,1701683719.3921082,-52.57952264239025
1193,0.15690529804500009,1701683720.0803716,-51.35254901960785
1194,0.15690529804500009,1701683720.777551,-50.13465491752255
1195,0.15690529804500009,1701683721.4819925,-50.782793339558054
1196,0.15690529804500009,1701683722.1622198,-49.32917133520072
1197,0.15690529804500009,1701683722.8826787,-48.98877878929352
1198,0.15690529804500009,1701683723.557207,-51.953809523809575
1199,0.14121476824050008,1701683724.2746263,-50.90010115157168
1200,0.14121476824050008,1701683725.0577245,-51.73012060379704
1201,0.14121476824050008,1701683725.7630053,-49.850564892623716
1202,0.14121476824050008,1701683726.4452047,-50.57305166511049
1203,0.14121476824050008,1701683727.1838756,-50.6615452847806
1204,0.14121476824050008,1701683727.8729274,-50.20961406784936
1205,0.14121476824050008,1701683728.625111,-50.55102318705259
1206,0.14121476824050008,1701683729.3521035,-50.27590413943357
1207,0.14121476824050008,1701683730.0370333,-49.64423786181138
1208,0.14121476824050008,1701683730.7655547,-49.43113795518212
1209,0.14121476824050008,1701683731.4669383,-49.67053843759721
1210,0.14121476824050008,1701683732.1286435,-49.63167094615625
1211,0.14121476824050008,1701683732.795598,-48.730210084033594
1212,0.14121476824050008,1701683733.5167775,-51.516204481792705
1213,0.14121476824050008,1701683734.341475,-50.669847883597825
1214,0.14121476824050008,1701683735.0674288,-50.44096055088703
1215,0.14121476824050008,1701683735.761455,-49.925943821973235
1216,0.14121476824050008,1701683736.4473765,-48.649718331777116
1217,0.14121476824050008,1701683737.1399007,-55.52936391223161
1218,0.14121476824050008,1701683737.8241537,-48.872103952692164
1219,0.14121476824050008,1701683738.4882016,-51.776566682228435
1220,0.14121476824050008,1701683739.147004,-51.28173436041085
1221,0.14121476824050008,1701683739.8113647,-51.158139589169
1222,0.14121476824050008,1701683740.6095288,-50.4680462184874
1223,0.14121476824050008,1701683741.3817136,-52.10244397759104
1224,0.14121476824050008,1701683742.063235,-48.98699891067535
1225,0.14121476824050008,1701683742.7573836,-48.53730625583568
1226,0.14121476824050008,1701683743.4476945,-54.63788982259567
1227,0.14121476824050008,1701683744.1418896,-50.49538593215061
1228,0.14121476824050008,1701683744.9299858,-49.70802093059447
1229,0.14121476824050008,1701683745.6740866,-49.45575863678801
1230,0.14121476824050008,1701683746.3688502,-49.95474906629319
1231,0.14121476824050008,1701683747.0495636,-49.10064270152504
1232,0.14121476824050008,1701683747.7679522,-48.35522759103641
1233,0.14121476824050008,1701683748.4983234,-49.731533613445364
1234,0.14121476824050008,1701683749.2196772,-49.522405851229394
1235,0.14121476824050008,1701683749.900315,-49.576492374727685
1236,0.14121476824050008,1701683750.6041944,-49.50096755368811
1237,0.14121476824050008,1701683751.3050678,-51.707083333333365
1238,0.14121476824050008,1701683752.0225215,-51.09506185807662
1239,0.14121476824050008,1701683752.8060238,-50.644433551198276
1240,0.14121476824050008,1701683753.5141888,-50.979237472766876
1241,0.14121476824050008,1701683754.2033067,-49.42745953937128
1242,0.14121476824050008,1701683754.89577,-50.66682306255837
1243,0.14121476824050008,1701683755.6718075,-50.23232648614999
1244,0.14121476824050008,1701683756.4463263,-50.77661531279182
1245,0.14121476824050008,1701683757.1976008,-49.780528711484614
1246,0.14121476824050008,1701683757.8841674,-49.396859243697484
1247,0.14121476824050008,1701683758.5682392,-50.71128812636162
1248,0.14121476824050008,1701683759.285325,-50.90042600373485
1249,0.14121476824050008,1701683759.9712546,-51.53157952069712
1250,0.14121476824050008,1701683760.6883025,-49.175249766573245
1251,0.14121476824050008,1701683761.383039,-49.91671218487399
1252,0.14121476824050008,1701683762.076295,-49.90746848739497
1253,0.14121476824050008,1701683762.7467022,-50.476865079365076
1254,0.14121476824050008,1701683763.46638,-49.85724634298167
1255,0.14121476824050008,1701683764.2222056,-48.833293261749205
1256,0.14121476824050008,1701683764.9985526,-51.145723233737925
1257,0.14121476824050008,1701683765.6974132,-52.13853174603177
1258,0.14121476824050008,1701683766.3749635,-48.17958761282288
1259,0.14121476824050008,1701683767.1244447,-49.79356014628076
1260,0.14121476824050008,1701683767.787845,-50.03580843448493
1261,0.14121476824050008,1701683768.5030375,-50.63359282601928
1262,0.14121476824050008,1701683769.1974144,-50.082928727046394
1263,0.14121476824050008,1701683769.9723718,-50.96584072517898
1264,0.14121476824050008,1701683770.6957376,-50.25447868036103
1265,0.14121476824050008,1701683771.3978653,-49.27943977591037
1266,0.14121476824050008,1701683772.0811627,-51.691422346716415
1267,0.14121476824050008,1701683772.7493277,-50.115227980080896
1268,0.14121476824050008,1701683773.5456014,-49.87504707438532
1269,0.14121476824050008,1701683774.271897,-48.76924097416744
1270,0.14121476824050008,1701683774.9498217,-49.10524120759409
1271,0.14121476824050008,1701683775.6283853,-49.99696195144723
1272,0.14121476824050008,1701683776.3154058,-51.477175536881425
1273,0.14121476824050008,1701683777.0103848,-51.915967164643625
1274,0.14121476824050008,1701683777.8700457,-48.005702225334595
1275,0.14121476824050008,1701683778.6387537,-49.96263305322129
1276,0.14121476824050008,1701683779.3614378,-53.041292016806715
1277,0.14121476824050008,1701683780.078821,-50.75063492063496
1278,0.14121476824050008,1701683780.7911797,-50.95676237161529
1279,0.14121476824050008,1701683781.51502,-49.734875894802364
1280,0.14121476824050008,1701683782.2321718,-49.31338779956425
1281,0.14121476824050008,1701683782.9347134,-50.358909897292286
1282,0.14121476824050008,1701683783.6313055,-50.68898887332709
1283,0.14121476824050008,1701683784.3322723,-52.039294273264844
1284,0.14121476824050008,1701683785.0241933,-50.4607072829131
1285,0.14121476824050008,1701683785.7221377,-49.29995020230309
1286,0.14121476824050008,1701683786.428638,-49.16913320883909
1287,0.14121476824050008,1701683787.1364315,-49.12832710862124
1288,0.14121476824050008,1701683787.9447098,-50.524191176470616
1289,0.14121476824050008,1701683788.7425802,-48.29968020541547
1290,0.14121476824050008,1701683789.454056,-50.91527310924364
1291,0.14121476824050008,1701683790.187138,-50.269324618736405
1292,0.14121476824050008,1701683790.9052413,-49.99903594771238
1293,0.14121476824050008,1701683791.6541357,-49.81180205415496
1294,0.14121476824050008,1701683792.3972054,-53.16034547152191
1295,0.14121476824050008,1701683793.1671505,-51.7152046374105
1296,0.14121476824050008,1701683793.987915,-50.23662542794892
1297,0.14121476824050008,1701683794.7244842,-53.19129007158425
1298,0.14121476824050008,1701683795.4699683,-50.50508558979142
1299,0.12709329141645007,1701683796.1805208,-51.85382897603487
1300,0.12709329141645007,1701683796.9348297,-50.425575785869874
1301,0.12709329141645007,1701683797.7286766,-49.35042483660133
1302,0.12709329141645007,1701683798.5189176,-51.28998677248679
1303,0.12709329141645007,1701683799.224103,-50.06556255835664
1304,0.12709329141645007,1701683799.9525583,-50.34704170557109
1305,0.12709329141645007,1701683800.7465217,-50.371199813258634
1306,0.12709329141645007,1701683801.520654,-48.98141884531585
1307,0.12709329141645007,1701683802.2503662,-50.060991285403055
1308,0.12709329141645007,1701683803.064069,-49.725230314347925
1309,0.12709329141645007,1701683803.7853396,-50.65748404917525
1310,0.12709329141645007,1701683804.5245948,-50.1360768751945
1311,0.12709329141645007,1701683805.2602196,-50.34676976346094
1312,0.12709329141645007,1701683806.0405476,-50.908102629940856
1313,0.12709329141645007,1701683806.774627,-50.85366713352002
1314,0.12709329141645007,1701683807.5495045,-51.653241518829745
1315,0.12709329141645007,1701683808.3299823,-50.542627606598145
1316,0.12709329141645007,1701683809.1763484,-51.94458527855582
1317,0.12709329141645007,1701683809.919352,-48.85704637410513
1318,0.12709329141645007,1701683810.6344326,-51.04532057267353
1319,0.12709329141645007,1701683811.416865,-50.890340802987815
1320,0.12709329141645007,1701683812.2090101,-50.66139394646743
1321,0.12709329141645007,1701683812.972876,-48.5599253034547
1322,0.12709329141645007,1701683813.722797,-50.711037970743874
1323,0.12709329141645007,1701683814.4755914,-49.92751206037974
1324,0.12709329141645007,1701683815.1975636,-49.66350840336138
1325,0.12709329141645007,1701683815.9336789,-51.04558434484907
1326,0.12709329141645007,1701683816.66725,-51.376700902583245
1327,0.12709329141645007,1701683817.3903046,-50.84265678493626
1328,0.12709329141645007,1701683818.1236184,-51.2883683473389
1329,0.12709329141645007,1701683818.980634,-50.27964324618735
1330,0.12709329141645007,1701683819.7804167,-52.6266460473078
1331,0.12709329141645007,1701683820.519812,-49.356128229069355
1332,0.12709329141645007,1701683821.2450793,-52.21488173046995
1333,0.12709329141645007,1701683822.0036383,-51.61129084967319
1334,0.12709329141645007,1701683822.7130065,-49.15384842826017
1335,0.12709329141645007,1701683823.5005538,-49.24141845627138
1336,0.12709329141645007,1701683824.232817,-50.244894568938676
1337,0.12709329141645007,1701683824.9763868,-50.7746914877062
1338,0.12709329141645007,1701683825.738959,-50.55512449424216
1339,0.12709329141645007,1701683826.4543602,-50.87926781823841
1340,0.12709329141645007,1701683827.331553,-50.172257236227786
1341,0.12709329141645007,1701683828.065334,-48.91183979147217
1342,0.12709329141645007,1701683828.832867,-49.64899782135079
1343,0.12709329141645007,1701683829.5644443,-49.495557111733646
1344,0.12709329141645007,1701683830.337654,-49.87636437908497
1345,0.12709329141645007,1701683831.060131,-49.999183006535965
1346,0.12709329141645007,1701683831.917384,-49.52593253968255
1347,0.12709329141645007,1701683832.7220023,-49.56873327108618
1348,0.12709329141645007,1701683833.4543312,-50.36254357298471
1349,0.12709329141645007,1701683834.1890304,-49.33584928415808
1350,0.12709329141645007,1701683834.927133,-49.86671802054153
1351,0.12709329141645007,1701683835.7169664,-49.8902571584189
1352,0.12709329141645007,1701683836.466783,-52.99914021164019
1353,0.12709329141645007,1701683837.1927056,-51.215492530345436
1354,0.12709329141645007,1701683837.9227333,-49.57300964830377
1355,0.12709329141645007,1701683838.677794,-51.458546140678486
1356,0.12709329141645007,1701683839.4266467,-50.99813103018984
1357,0.12709329141645007,1701683840.1585982,-51.1025354030501
1358,0.12709329141645007,1701683840.9363031,-49.92318004979768
1359,0.12709329141645007,1701683841.6555495,-50.337471599751055
1360,0.12709329141645007,1701683842.4503345,-48.81666938997824
1361,0.12709329141645007,1701683843.1742785,-50.66572401182697
1362,0.12709329141645007,1701683843.8445625,-49.6017553688142
1363,0.12709329141645007,1701683844.542199,-49.362586367880496
1364,0.12709329141645007,1701683845.2501338,-51.0088554310613
1365,0.12709329141645007,1701683845.9767392,-50.84330960161846
1366,0.12709329141645007,1701683846.7580934,-49.699327731092424
1367,0.12709329141645007,1701683847.5130074,-50.44855508870211
1368,0.12709329141645007,1701683848.233401,-52.682201991907895
1369,0.12709329141645007,1701683848.9256854,-50.63793650793646
1370,0.12709329141645007,1701683849.6849036,-49.3732384064737
1371,0.12709329141645007,1701683850.466739,-52.09208177715532
1372,0.12709329141645007,1701683851.196144,-51.50355197634604
1373,0.12709329141645007,1701683851.9244819,-49.161698568316204
1374,0.12709329141645007,1701683852.6489167,-51.159528478057894
1375,0.12709329141645007,1701683853.3417373,-49.85553493619669
1376,0.12709329141645007,1701683854.0462475,-49.96876439464677
1377,0.12709329141645007,1701683854.74338,-52.570265328353564
1378,0.12709329141645007,1701683855.4409707,-50.81014316837846
1379,0.12709329141645007,1701683856.1492658,-50.185851229380646
1380,0.12709329141645007,1701683856.853521,-49.76510543106131
1381,0.12709329141645007,1701683857.5390427,-49.92284158107684
1382,0.12709329141645007,1701683858.2768288,-51.05545673825089
1383,0.12709329141645007,1701683858.9601207,-50.62094693432931
1384,0.12709329141645007,1701683859.6485515,-49.232661064425706
1385,0.12709329141645007,1701683860.4784133,-51.64378773731713
1386,0.12709329141645007,1701683861.2692144,-50.63333216619976
1387,0.12709329141645007,1701683862.7185907,-49.23074618736379
1388,0.12709329141645007,1701683863.4659164,-50.90419467787113
1389,0.12709329141645007,1701683864.1869488,-51.344441332088344
1390,0.12709329141645007,1701683864.8676937,-50.41202380952378
1391,0.12709329141645007,1701683865.593586,-51.451633208839056
1392,0.12709329141645007,1701683866.2931683,-49.6310737628385
1393,0.12709329141645007,1701683867.1343215,-50.600910364145626
1394,0.12709329141645007,1701683867.9310896,-49.625243930905725
1395,0.12709329141645007,1701683868.6635268,-50.86849556489262
1396,0.12709329141645007,1701683869.3892398,-51.2760648148148
1397,0.12709329141645007,1701683870.1627343,-49.897864923747264
1398,0.12709329141645007,1701683870.857619,-49.555114768129485
1399,0.11438396227480506,1701683871.5505972,-50.018122471210745
1400,0.11438396227480506,1701683872.2767515,-49.95157057267353
1401,0.11438396227480506,1701683873.1169355,-50.01229847494556
1402,0.11438396227480506,1701683873.859345,-50.40528789293496
1403,0.11438396227480506,1701683875.0531657,-49.8173366013072
1404,0.11438396227480506,1701683876.1287258,-49.42044117647054
1405,0.11438396227480506,1701683876.8570518,-49.93220588235294
1406,0.11438396227480506,1701683877.5473979,-51.70146164021163
1407,0.11438396227480506,1701683878.2368116,-50.36098817304697
1408,0.11438396227480506,1701683878.9314008,-52.016949112978544
1409,0.11438396227480506,1701683879.6711037,-51.23120409274826
1410,0.11438396227480506,1701683880.4625325,-50.46768051665108
1411,0.11438396227480506,1701683881.2852821,-50.01308551198257
1412,0.11438396227480506,1701683882.0467486,-51.05029645191413
1413,0.11438396227480506,1701683882.7348168,-49.04104341736694
1414,0.11438396227480506,1701683883.9050531,-52.43035014005601
1415,0.11438396227480506,1701683884.8579164,-52.59718020541547
1416,0.11438396227480506,1701683885.5410714,-50.14955026455021
1417,0.11438396227480506,1701683886.234366,-51.60343137254906
1418,0.11438396227480506,1701683886.9137647,-49.11510893246181
1419,0.11438396227480506,1701683887.5747836,-49.39661609088074
1420,0.11438396227480506,1701683888.2628627,-50.479758792405846
1421,0.11438396227480506,1701683888.970309,-51.658532524120744
1422,0.11438396227480506,1701683889.726793,-50.90375116713345
1423,0.11438396227480506,1701683890.4116652,-51.52294662309366
1424,0.11438396227480506,1701683891.1196363,-50.664865001556166
1425,0.11438396227480506,1701683891.8218205,-51.89335978835978
1426,0.11438396227480506,1701683892.5146945,-49.39824618736383
1427,0.11438396227480506,1701683893.2026415,-51.3417530345471
1428,0.11438396227480506,1701683893.9397545,-51.010835667600375
1429,0.11438396227480506,1701683894.6604254,-49.03176626206036
1430,0.11438396227480506,1701683895.4158006,-51.41563764394647
1431,0.11438396227480506,1701683896.12118,-52.473413476501676
1432,0.11438396227480506,1701683896.8020685,-52.69247860255214
1433,0.11438396227480506,1701683897.4896803,-49.481322751322814
1434,0.11438396227480506,1701683898.1845899,-50.426171802054135
1435,0.11438396227480506,1701683898.910374,-52.80321934329283
1436,0.11438396227480506,1701683899.6842847,-49.42633909119204
1437,0.11438396227480506,1701683900.3680704,-50.19266612200437
1438,0.11438396227480506,1701683901.0687644,-49.812812013694426
1439,0.11438396227480506,1701683901.7630804,-50.48526960784313
1440,0.11438396227480506,1701683902.4770024,-50.62035558667913
1441,0.11438396227480506,1701683903.1779525,-51.358116246498675
1442,0.11438396227480506,1701683903.8903813,-49.56216230936817
1443,0.11438396227480506,1701683904.6252842,-50.36547035480857
1444,0.11438396227480506,1701683905.3286905,-51.86040188297538
1445,0.11438396227480506,1701683906.0130925,-50.54730275443513
1446,0.11438396227480506,1701683906.7352226,-51.45911998132586
1447,0.11438396227480506,1701683907.5213058,-51.79847766884524
1448,0.11438396227480506,1701683908.222063,-48.878739495798335
1449,0.11438396227480506,1701683908.8959644,-49.96384687208219
1450,0.11438396227480506,1701683909.588276,-51.34487005913474
1451,0.11438396227480506,1701683910.771079,-49.572788281979406
1452,0.11438396227480506,1701683911.5775244,-48.82361577964515
1453,0.11438396227480506,1701683912.328945,-51.03961912542795
1454,0.11438396227480506,1701683913.150412,-51.0920720510426
1455,0.11438396227480506,1701683913.8563318,-49.85370059134768
1456,0.11438396227480506,1701683914.5460107,-51.75443394024271
1457,0.11438396227480506,1701683915.2277813,-51.15482220666044
1458,0.11438396227480506,1701683915.9889648,-51.44255835667603
1459,0.11438396227480506,1701683916.682633,-51.95702886710242
1460,0.11438396227480506,1701683917.3652778,-50.55947984749453
1461,0.11438396227480506,1701683918.080362,-50.924261204481795
1462,0.11438396227480506,1701683918.8921282,-52.83946078431372
1463,0.11438396227480506,1701683919.681482,-50.31671957671954
1464,0.11438396227480506,1701683920.4237988,-51.60268323996265
1465,0.11438396227480506,1701683922.0868099,-50.10479769685656
1466,0.11438396227480506,1701683923.4308796,-49.87369942421415
1467,0.11438396227480506,1701683924.4852448,-50.00308006535947
1468,0.11438396227480506,1701683925.3004723,-49.2324645969499
1469,0.11438396227480506,1701683926.03564,-52.488969421101764
1470,0.11438396227480506,1701683926.7653167,-50.620537659508265
1471,0.11438396227480506,1701683927.4918475,-52.53964246809836
1472,0.11438396227480506,1701683928.2110832,-49.49715608465606
1473,0.11438396227480506,1701683929.0065165,-52.5105905695611
1474,0.11438396227480506,1701683929.739626,-50.10316954559603
1475,0.11438396227480506,1701683930.5052493,-51.84757703081232
1476,0.11438396227480506,1701683931.2193193,-50.454813258636804
1477,0.11438396227480506,1701683931.934631,-50.51786570183624
1478,0.11438396227480506,1701683932.6525455,-50.0860690943044
1479,0.11438396227480506,1701683933.3548918,-57.12604730781202
1480,0.11438396227480506,1701683934.0661001,-52.50573529411769
1481,0.11438396227480506,1701683934.8655064,-49.46988095238096
1482,0.11438396227480506,1701683935.64024,-51.7964935418612
1483,0.11438396227480506,1701683936.4896622,-50.02695183629003
1484,0.11438396227480506,1701683937.2151961,-51.06821545284784
1485,0.11438396227480506,1701683937.9668097,-49.91182384064737
1486,0.11438396227480506,1701683938.8329978,-50.79305049797698
1487,0.11438396227480506,1701683939.55871,-51.578554699657666
